dateRep;day;month;year;cases;deaths;countriesAndTerritories;geoId;countryterritoryCode;popData2019;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
2020-03-22;22;3;2020;8;0;Barbade;BB;BRB;287021.0;Amérique latine & Caraïbes;
2020-03-21;21;3;2020;4;0;Barbade;BB;BRB;287021.0;Amérique latine & Caraïbes;
2020-03-20;20;3;2020;1;0;Barbade;BB;BRB;287021.0;Amérique latine & Caraïbes;
2020-03-19;19;3;2020;0;0;Barbade;BB;BRB;287021.0;Amérique latine & Caraïbes;
2020-03-18;18;3;2020;1;0;Barbade;BB;BRB;287021.0;Amérique latine & Caraïbes;
2020-10-21;21;10;2020;619;4;Biélorussie;BY;BLR;9452409.0;Europe;82.71965379
2020-10-20;20;10;2020;592;4;Biélorussie;BY;BLR;9452409.0;Europe;80.33930821
2020-10-19;19;10;2020;1306;8;Biélorussie;BY;BLR;9452409.0;Europe;78.3186593
2020-10-18;18;10;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;69.18871158
2020-10-17;17;10;2020;658;5;Biélorussie;BY;BLR;9452409.0;Europe;73.74839578
2020-10-16;16;10;2020;613;5;Biélorussie;BY;BLR;9452409.0;Europe;71.04009147
2020-10-15;15;10;2020;597;5;Biélorussie;BY;BLR;9452409.0;Europe;68.65974589
2020-10-14;14;10;2020;526;5;Biélorussie;BY;BLR;9452409.0;Europe;66.268821
2020-10-13;13;10;2020;464;5;Biélorussie;BY;BLR;9452409.0;Europe;64.02600649
2020-10-12;12;10;2020;1063;11;Biélorussie;BY;BLR;9452409.0;Europe;62.68243365
2020-10-11;11;10;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;54.82200358
2020-10-10;10;10;2020;489;5;Biélorussie;BY;BLR;9452409.0;Europe;58.33433572
2020-10-09;9;10;2020;477;6;Biélorussie;BY;BLR;9452409.0;Europe;56.39832132
2020-10-08;8;10;2020;415;6;Biélorussie;BY;BLR;9452409.0;Europe;54.46230691
2020-10-07;7;10;2020;394;6;Biélorussie;BY;BLR;9452409.0;Europe;52.74845809
2020-10-06;6;10;2020;401;5;Biélorussie;BY;BLR;9452409.0;Europe;50.75954712
2020-10-05;5;10;2020;443;6;Biélorussie;BY;BLR;9452409.0;Europe;48.88700859
2020-10-04;4;10;2020;431;7;Biélorussie;BY;BLR;9452409.0;Europe;46.45376644
2020-10-03;3;10;2020;402;5;Biélorussie;BY;BLR;9452409.0;Europe;44.3379037
2020-10-02;2;10;2020;388;6;Biélorussie;BY;BLR;9452409.0;Europe;42.65579282
2020-10-01;1;10;2020;371;5;Biélorussie;BY;BLR;9452409.0;Europe;40.92078538
2020-09-30;30;9;2020;314;6;Biélorussie;BY;BLR;9452409.0;Europe;39.22809519
2020-09-29;29;9;2020;337;4;Biélorussie;BY;BLR;9452409.0;Europe;37.93741892
2020-09-28;28;9;2020;320;5;Biélorussie;BY;BLR;9452409.0;Europe;36.35052186
2020-09-27;27;9;2020;332;6;Biélorussie;BY;BLR;9452409.0;Europe;35.05984559
2020-09-26;26;9;2020;306;5;Biélorussie;BY;BLR;9452409.0;Europe;33.56816236
2020-09-25;25;9;2020;294;6;Biélorussie;BY;BLR;9452409.0;Europe;32.37269991
2020-09-24;24;9;2020;253;5;Biélorussie;BY;BLR;9452409.0;Europe;31.26187197
2020-09-23;23;9;2020;206;6;Biélorussie;BY;BLR;9452409.0;Europe;30.63769247
2020-09-22;22;9;2020;224;5;Biélorussie;BY;BLR;9452409.0;Europe;30.33089237
2020-09-21;21;9;2020;213;4;Biélorussie;BY;BLR;9452409.0;Europe;29.78076806
2020-09-20;20;9;2020;231;3;Biélorussie;BY;BLR;9452409.0;Europe;29.60091972
2020-09-19;19;9;2020;243;2;Biélorussie;BY;BLR;9452409.0;Europe;29.040216100000002
2020-09-18;18;9;2020;224;4;Biélorussie;BY;BLR;9452409.0;Europe;28.40545728
2020-09-17;17;9;2020;211;6;Biélorussie;BY;BLR;9452409.0;Europe;27.73896051
2020-09-16;16;9;2020;192;5;Biélorussie;BY;BLR;9452409.0;Europe;27.40042247
2020-09-15;15;9;2020;187;6;Biélorussie;BY;BLR;9452409.0;Europe;26.62813257
2020-09-14;14;9;2020;198;6;Biélorussie;BY;BLR;9452409.0;Europe;26.30017385
2020-09-13;13;9;2020;191;6;Biélorussie;BY;BLR;9452409.0;Europe;25.94047718
2020-09-12;12;9;2020;193;6;Biélorussie;BY;BLR;9452409.0;Europe;25.79236679
2020-09-11;11;9;2020;189;6;Biélorussie;BY;BLR;9452409.0;Europe;25.66541503
2020-09-10;10;9;2020;194;5;Biélorussie;BY;BLR;9452409.0;Europe;25.68657366
2020-09-09;9;9;2020;177;5;Biélorussie;BY;BLR;9452409.0;Europe;26.24727728
2020-09-08;8;9;2020;172;5;Biélorussie;BY;BLR;9452409.0;Europe;25.24224248
2020-09-07;7;9;2020;196;6;Biélorussie;BY;BLR;9452409.0;Europe;25.29513905
2020-09-06;6;9;2020;178;4;Biélorussie;BY;BLR;9452409.0;Europe;25.15760797
2020-09-05;5;9;2020;183;5;Biélorussie;BY;BLR;9452409.0;Europe;25.11529072
2020-09-04;4;9;2020;161;5;Biélorussie;BY;BLR;9452409.0;Europe;24.88254581
2020-09-03;3;9;2020;179;5;Biélorussie;BY;BLR;9452409.0;Europe;24.75559405
2020-09-02;2;9;2020;119;5;Biélorussie;BY;BLR;9452409.0;Europe;24.21604905
2020-09-01;1;9;2020;156;5;Biélorussie;BY;BLR;9452409.0;Europe;23.84577307
2020-08-31;31;8;2020;164;5;Biélorussie;BY;BLR;9452409.0;Europe;22.96769004
2020-08-30;30;8;2020;177;4;Biélorussie;BY;BLR;9452409.0;Europe;22.20597945
2020-08-29;29;8;2020;181;5;Biélorussie;BY;BLR;9452409.0;Europe;21.56064131
2020-08-28;28;8;2020;191;5;Biélorussie;BY;BLR;9452409.0;Europe;20.75661347
2020-08-27;27;8;2020;247;5;Biélorussie;BY;BLR;9452409.0;Europe;19.80447524
2020-08-26;26;8;2020;82;6;Biélorussie;BY;BLR;9452409.0;Europe;18.21757819
2020-08-25;25;8;2020;177;4;Biélorussie;BY;BLR;9452409.0;Europe;17.96367466
2020-08-24;24;8;2020;183;5;Biélorussie;BY;BLR;9452409.0;Europe;17.11732956
2020-08-23;23;8;2020;174;5;Biélorussie;BY;BLR;9452409.0;Europe;16.36619829
2020-08-22;22;8;2020;161;5;Biélorussie;BY;BLR;9452409.0;Europe;15.8372326
2020-08-21;21;8;2020;149;5;Biélorussie;BY;BLR;9452409.0;Europe;15.30826692
2020-08-20;20;8;2020;128;5;Biélorussie;BY;BLR;9452409.0;Europe;15.07552202
2020-08-19;19;8;2020;84;4;Biélorussie;BY;BLR;9452409.0;Europe;15.05436339
2020-08-18;18;8;2020;73;3;Biélorussie;BY;BLR;9452409.0;Europe;15.05436339
2020-08-17;17;8;2020;92;3;Biélorussie;BY;BLR;9452409.0;Europe;15.32942555
2020-08-16;16;8;2020;116;4;Biélorussie;BY;BLR;9452409.0;Europe;15.63622564
2020-08-15;15;8;2020;105;4;Biélorussie;BY;BLR;9452409.0;Europe;15.86897054
2020-08-14;14;8;2020;101;4;Biélorussie;BY;BLR;9452409.0;Europe;16.27098447
2020-08-13;13;8;2020;97;3;Biélorussie;BY;BLR;9452409.0;Europe;16.7576329
2020-08-12;12;8;2020;58;3;Biélorussie;BY;BLR;9452409.0;Europe;17.33949515
2020-08-11;11;8;2020;97;2;Biélorussie;BY;BLR;9452409.0;Europe;17.94251603
2020-08-10;10;8;2020;112;2;Biélorussie;BY;BLR;9452409.0;Europe;18.17526093
2020-08-09;9;8;2020;124;2;Biélorussie;BY;BLR;9452409.0;Europe;18.36568858
2020-08-08;8;8;2020;111;3;Biélorussie;BY;BLR;9452409.0;Europe;18.70422662
2020-08-07;7;8;2020;127;3;Biélorussie;BY;BLR;9452409.0;Europe;19.20145436
2020-08-06;6;8;2020;126;3;Biélorussie;BY;BLR;9452409.0;Europe;19.62462691
2020-08-05;5;8;2020;84;3;Biélorussie;BY;BLR;9452409.0;Europe;20.12185465
2020-08-04;4;8;2020;99;4;Biélorussie;BY;BLR;9452409.0;Europe;20.66139965
2020-08-03;3;8;2020;121;4;Biélorussie;BY;BLR;9452409.0;Europe;20.86240661
2020-08-02;2;8;2020;138;4;Biélorussie;BY;BLR;9452409.0;Europe;21.084572199999997
2020-08-01;1;8;2020;143;6;Biélorussie;BY;BLR;9452409.0;Europe;21.43368955
2020-07-31;31;7;2020;147;5;Biélorussie;BY;BLR;9452409.0;Europe;21.60295857
2020-07-30;30;7;2020;152;5;Biélorussie;BY;BLR;9452409.0;Europe;21.95207592
2020-07-29;29;7;2020;115;5;Biélorussie;BY;BLR;9452409.0;Europe;22.18482082
2020-07-28;28;7;2020;119;4;Biélorussie;BY;BLR;9452409.0;Europe;22.60799337
2020-07-27;27;7;2020;130;4;Biélorussie;BY;BLR;9452409.0;Europe;23.27449013
2020-07-26;26;7;2020;156;11;Biélorussie;BY;BLR;9452409.0;Europe;23.64476611
2020-07-25;25;7;2020;158;0;Biélorussie;BY;BLR;9452409.0;Europe;23.71882131
2020-07-24;24;7;2020;167;6;Biélorussie;BY;BLR;9452409.0;Europe;24.08909729
2020-07-23;23;7;2020;173;6;Biélorussie;BY;BLR;9452409.0;Europe;24.30068356
2020-07-22;22;7;2020;135;4;Biélorussie;BY;BLR;9452409.0;Europe;24.80849062
2020-07-21;21;7;2020;118;4;Biélorussie;BY;BLR;9452409.0;Europe;25.4855667
2020-07-20;20;7;2020;142;4;Biélorussie;BY;BLR;9452409.0;Europe;26.882036100000004
2020-07-19;19;7;2020;171;4;Biélorussie;BY;BLR;9452409.0;Europe;28.38429865
2020-07-18;18;7;2020;159;6;Biélorussie;BY;BLR;9452409.0;Europe;29.46338865
2020-07-17;17;7;2020;180;5;Biélorussie;BY;BLR;9452409.0;Europe;30.94449256
2020-07-16;16;7;2020;174;6;Biélorussie;BY;BLR;9452409.0;Europe;31.93894805
2020-07-15;15;7;2020;155;6;Biélorussie;BY;BLR;9452409.0;Europe;33.33541746
2020-07-14;14;7;2020;182;4;Biélorussie;BY;BLR;9452409.0;Europe;35.16563873
2020-07-13;13;7;2020;165;5;Biélorussie;BY;BLR;9452409.0;Europe;36.57268745
2020-07-12;12;7;2020;163;5;Biélorussie;BY;BLR;9452409.0;Europe;38.84723989
2020-07-11;11;7;2020;193;5;Biélorussie;BY;BLR;9452409.0;Europe;41.16410959
2020-07-10;10;7;2020;187;6;Biélorussie;BY;BLR;9452409.0;Europe;42.62405488
2020-07-09;9;7;2020;221;7;Biélorussie;BY;BLR;9452409.0;Europe;45.26888331
2020-07-08;8;7;2020;199;7;Biélorussie;BY;BLR;9452409.0;Europe;47.77618065
2020-07-07;7;7;2020;250;6;Biélorussie;BY;BLR;9452409.0;Europe;50.57969878
2020-07-06;6;7;2020;284;5;Biélorussie;BY;BLR;9452409.0;Europe;53.41495485
2020-07-05;5;7;2020;273;6;Biélorussie;BY;BLR;9452409.0;Europe;56.43005926
2020-07-04;4;7;2020;299;7;Biélorussie;BY;BLR;9452409.0;Europe;59.92123278
2020-07-03;3;7;2020;274;7;Biélorussie;BY;BLR;9452409.0;Europe;63.90963404
2020-07-02;2;7;2020;306;6;Biélorussie;BY;BLR;9452409.0;Europe;67.62297315
2020-07-01;1;7;2020;328;5;Biélorussie;BY;BLR;9452409.0;Europe;71.39978814
2020-06-30;30;6;2020;315;4;Biélorussie;BY;BLR;9452409.0;Europe;75.21892038
2020-06-29;29;6;2020;380;6;Biélorussie;BY;BLR;9452409.0;Europe;79.36601135
2020-06-28;28;6;2020;382;4;Biélorussie;BY;BLR;9452409.0;Europe;83.08992977
2020-06-27;27;6;2020;331;6;Biélorussie;BY;BLR;9452409.0;Europe;86.67631712
2020-06-26;26;6;2020;437;5;Biélorussie;BY;BLR;9452409.0;Europe;90.62240113
2020-06-25;25;6;2020;458;5;Biélorussie;BY;BLR;9452409.0;Europe;93.93372631
2020-06-24;24;6;2020;464;6;Biélorussie;BY;BLR;9452409.0;Europe;97.56243091
2020-06-23;23;6;2020;518;5;Biélorussie;BY;BLR;9452409.0;Europe;101.24403208
2020-06-22;22;6;2020;569;3;Biélorussie;BY;BLR;9452409.0;Europe;104.47072275
2020-06-21;21;6;2020;603;10;Biélorussie;BY;BLR;9452409.0;Europe;107.75031000000001
2020-06-20;20;6;2020;676;2;Biélorussie;BY;BLR;9452409.0;Europe;110.71251784
2020-06-19;19;6;2020;625;7;Biélorussie;BY;BLR;9452409.0;Europe;112.94475303
2020-06-18;18;6;2020;663;6;Biélorussie;BY;BLR;9452409.0;Europe;115.48378831
2020-06-17;17;6;2020;689;6;Biélorussie;BY;BLR;9452409.0;Europe;117.57849242
2020-06-16;16;6;2020;707;4;Biélorussie;BY;BLR;9452409.0;Europe;119.30292056
2020-06-15;15;6;2020;732;5;Biélorussie;BY;BLR;9452409.0;Europe;120.78402447
2020-06-14;14;6;2020;721;5;Biélorussie;BY;BLR;9452409.0;Europe;122.54019055
2020-06-13;13;6;2020;704;5;Biélorussie;BY;BLR;9452409.0;Europe;124.37041182
2020-06-12;12;6;2020;750;5;Biélorussie;BY;BLR;9452409.0;Europe;126.50743318
2020-06-11;11;6;2020;801;6;Biélorussie;BY;BLR;9452409.0;Europe;128.11548887
2020-06-10;10;6;2020;812;6;Biélorussie;BY;BLR;9452409.0;Europe;129.13110298
2020-06-09;9;6;2020;823;7;Biélorussie;BY;BLR;9452409.0;Europe;130.22077229
2020-06-08;8;6;2020;879;6;Biélorussie;BY;BLR;9452409.0;Europe;131.52202788
2020-06-07;7;6;2020;883;4;Biélorussie;BY;BLR;9452409.0;Europe;132.3154764
2020-06-06;6;6;2020;887;6;Biélorussie;BY;BLR;9452409.0;Europe;132.92907659999997
2020-06-05;5;6;2020;865;5;Biélorussie;BY;BLR;9452409.0;Europe;133.40514571
2020-06-04;4;6;2020;861;5;Biélorussie;BY;BLR;9452409.0;Europe;134.25149081
2020-06-03;3;6;2020;852;3;Biélorussie;BY;BLR;9452409.0;Europe;134.85451169
2020-06-02;2;6;2020;847;5;Biélorussie;BY;BLR;9452409.0;Europe;135.74317404
2020-06-01;1;6;2020;898;6;Biélorussie;BY;BLR;9452409.0;Europe;136.53662257
2020-05-31;31;5;2020;894;5;Biélorussie;BY;BLR;9452409.0;Europe;137.28775384
2020-05-30;30;5;2020;906;5;Biélorussie;BY;BLR;9452409.0;Europe;137.89077472
2020-05-29;29;5;2020;902;5;Biélorussie;BY;BLR;9452409.0;Europe;138.44089903
2020-05-28;28;5;2020;897;6;Biélorussie;BY;BLR;9452409.0;Europe;138.91696815
2020-05-27;27;5;2020;915;4;Biélorussie;BY;BLR;9452409.0;Europe;139.4988304
2020-05-26;26;5;2020;946;5;Biélorussie;BY;BLR;9452409.0;Europe;140.04895472
2020-05-25;25;5;2020;954;5;Biélorussie;BY;BLR;9452409.0;Europe;139.91142364
2020-05-24;24;5;2020;941;4;Biélorussie;BY;BLR;9452409.0;Europe;139.56230629
2020-05-23;23;5;2020;932;5;Biélorussie;BY;BLR;9452409.0;Europe;139.66809942
2020-05-22;22;5;2020;945;6;Biélorussie;BY;BLR;9452409.0;Europe;139.67867874
2020-05-21;21;5;2020;918;4;Biélorussie;BY;BLR;9452409.0;Europe;139.34014069999998
2020-05-20;20;5;2020;936;4;Biélorussie;BY;BLR;9452409.0;Europe;139.20260962
2020-05-19;19;5;2020;922;6;Biélorussie;BY;BLR;9452409.0;Europe;138.40916109
2020-05-18;18;5;2020;969;5;Biélorussie;BY;BLR;9452409.0;Europe;136.94921580000002
2020-05-17;17;5;2020;951;4;Biélorussie;BY;BLR;9452409.0;Europe;135.97591894
2020-05-16;16;5;2020;958;5;Biélorussie;BY;BLR;9452409.0;Europe;135.55274640000002
2020-05-15;15;5;2020;947;5;Biélorussie;BY;BLR;9452409.0;Europe;134.83335306
2020-05-14;14;5;2020;952;4;Biélorussie;BY;BLR;9452409.0;Europe;133.76484238
2020-05-13;13;5;2020;967;7;Biélorussie;BY;BLR;9452409.0;Europe;133.98700797
2020-05-12;12;5;2020;933;4;Biélorussie;BY;BLR;9452409.0;Europe;133.47920091
2020-05-11;11;5;2020;921;5;Biélorussie;BY;BLR;9452409.0;Europe;132.34721435
2020-05-10;10;5;2020;951;5;Biélorussie;BY;BLR;9452409.0;Europe;131.83940729
2020-05-09;9;5;2020;933;5;Biélorussie;BY;BLR;9452409.0;Europe;130.42177925
2020-05-08;8;5;2020;913;4;Biélorussie;BY;BLR;9452409.0;Europe;128.49634416
2020-05-07;7;5;2020;905;5;Biélorussie;BY;BLR;9452409.0;Europe;126.67670220000001
2020-05-06;6;5;2020;861;4;Biélorussie;BY;BLR;9452409.0;Europe;123.00568035
2020-05-05;5;5;2020;784;4;Biélorussie;BY;BLR;9452409.0;Europe;118.75279624
2020-05-04;4;5;2020;877;2;Biélorussie;BY;BLR;9452409.0;Europe;115.29336067
2020-05-03;3;5;2020;911;4;Biélorussie;BY;BLR;9452409.0;Europe;111.41075254
2020-05-02;2;5;2020;890;4;Biélorussie;BY;BLR;9452409.0;Europe;107.25308226
2020-05-01;1;5;2020;846;5;Biélorussie;BY;BLR;9452409.0;Europe;103.92059844
2020-04-30;30;4;2020;973;5;Biélorussie;BY;BLR;9452409.0;Europe;100.00625237
2020-04-29;29;4;2020;919;4;Biélorussie;BY;BLR;9452409.0;Europe;94.44153337
2020-04-28;28;4;2020;826;3;Biélorussie;BY;BLR;9452409.0;Europe;88.54885564
2020-04-27;27;4;2020;873;5;Biélorussie;BY;BLR;9452409.0;Europe;83.4178885
2020-04-26;26;4;2020;817;4;Biélorussie;BY;BLR;9452409.0;Europe;77.90606606
2020-04-25;25;4;2020;751;3;Biélorussie;BY;BLR;9452409.0;Europe;71.85469863
2020-04-24;24;4;2020;741;2;Biélorussie;BY;BLR;9452409.0;Europe;69.14639432
2020-04-23;23;4;2020;558;3;Biélorussie;BY;BLR;9452409.0;Europe;65.75043462
2020-04-22;22;4;2020;459;4;Biélorussie;BY;BLR;9452409.0;Europe;62.01593689
2020-04-21;21;4;2020;457;4;Biélorussie;BY;BLR;9452409.0;Europe;58.86330141
2020-04-20;20;4;2020;510;2;Biélorussie;BY;BLR;9452409.0;Europe;55.46734171
2020-04-19;19;4;2020;518;2;Biélorussie;BY;BLR;9452409.0;Europe;51.87037505
2020-04-18;18;4;2020;575;3;Biélorussie;BY;BLR;9452409.0;Europe;46.84520105
2020-04-17;17;4;2020;476;4;Biélorussie;BY;BLR;9452409.0;Europe;41.7882891
2020-04-16;16;4;2020;447;3;Biélorussie;BY;BLR;9452409.0;Europe;37.83162578
2020-04-15;15;4;2020;362;4;Biélorussie;BY;BLR;9452409.0;Europe;33.10267256
2020-04-14;14;4;2020;341;3;Biélorussie;BY;BLR;9452409.0;Europe;29.77018874
2020-04-13;13;4;2020;352;3;Biélorussie;BY;BLR;9452409.0;Europe;26.27901522
2020-04-12;12;4;2020;245;4;Biélorussie;BY;BLR;9452409.0;Europe;22.555096799999998
2020-04-11;11;4;2020;495;3;Biélorussie;BY;BLR;9452409.0;Europe;19.96316495
2020-04-10;10;4;2020;420;3;Biélorussie;BY;BLR;9452409.0;Europe;14.81103918
2020-04-09;9;4;2020;205;0;Biélorussie;BY;BLR;9452409.0;Europe;10.36772742
2020-04-08;8;4;2020;161;0;Biélorussie;BY;BLR;9452409.0;Europe;8.25186468
2020-04-07;7;4;2020;136;5;Biélorussie;BY;BLR;9452409.0;Europe;6.54859518
2020-04-06;6;4;2020;170;3;Biélorussie;BY;BLR;9452409.0;Europe;5.16270508
2020-04-05;5;4;2020;43;1;Biélorussie;BY;BLR;9452409.0;Europe;3.36422176
2020-04-04;4;4;2020;97;0;Biélorussie;BY;BLR;9452409.0;Europe;3.11031823
2020-04-03;3;4;2020;102;4;Biélorussie;BY;BLR;9452409.0;Europe;2.0841248
2020-04-02;2;4;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;1.12140725
2020-04-01;1;4;2020;47;0;Biélorussie;BY;BLR;9452409.0;Europe;1.22720039
2020-03-31;31;3;2020;11;0;Biélorussie;BY;BLR;9452409.0;Europe;0.72997265
2020-03-30;30;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.70881402
2020-03-29;29;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.7722899000000001
2020-03-28;28;3;2020;8;0;Biélorussie;BY;BLR;9452409.0;Europe;0.86750372
2020-03-27;27;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.81460715
2020-03-26;26;3;2020;5;0;Biélorussie;BY;BLR;9452409.0;Europe;0.8463451
2020-03-25;25;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.81460715
2020-03-24;24;3;2020;5;0;Biélorussie;BY;BLR;9452409.0;Europe;0.8463451
2020-03-23;23;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.79344853
2020-03-22;22;3;2020;19;0;Biélorussie;BY;BLR;9452409.0;Europe;0.79344853
2020-03-21;21;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.59244157
2020-03-20;20;3;2020;11;0;Biélorussie;BY;BLR;9452409.0;Europe;0.60302088
2020-03-19;19;3;2020;10;0;Biélorussie;BY;BLR;9452409.0;Europe;0.48664843
2020-03-18;18;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.38085529
2020-03-17;17;3;2020;9;0;Biélorussie;BY;BLR;9452409.0;Europe;0.38085529
2020-03-16;16;3;2020;6;0;Biélorussie;BY;BLR;9452409.0;Europe;0.28564147
2020-03-13;13;3;2020;9;0;Biélorussie;BY;BLR;9452409.0;Europe;0.22216559
2020-03-12;12;3;2020;3;0;Biélorussie;BY;BLR;9452409.0;Europe;0.12695176
2020-03-11;11;3;2020;3;0;Biélorussie;BY;BLR;9452409.0;Europe;0.09521382
2020-03-05;5;3;2020;2;0;Biélorussie;BY;BLR;9452409.0;Europe;0.06347588
2020-03-04;4;3;2020;3;0;Biélorussie;BY;BLR;9452409.0;Europe;0.04231725
2020-03-02;2;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.01057931
2020-03-01;1;3;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.01057931
2020-02-29;29;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.01057931
2020-02-28;28;2;2020;1;0;Biélorussie;BY;BLR;9452409.0;Europe;0.01057931
2020-02-27;27;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-26;26;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-25;25;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-24;24;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-23;23;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-22;22;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-21;21;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-20;20;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-19;19;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-18;18;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-17;17;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-16;16;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-15;15;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-14;14;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-13;13;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-12;12;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-11;11;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-10;10;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-09;9;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-08;8;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-07;7;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-06;6;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-05;5;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-04;4;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-03;3;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-02;2;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-02-01;1;2;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-31;31;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-30;30;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-29;29;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-28;28;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-27;27;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-26;26;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-25;25;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-24;24;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-23;23;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-22;22;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-21;21;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-20;20;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-19;19;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-18;18;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-17;17;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-16;16;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-15;15;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-14;14;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-13;13;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;0.0
2020-01-12;12;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-11;11;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-10;10;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-09;9;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-08;8;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-07;7;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-06;6;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-05;5;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-04;4;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-03;3;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-02;2;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
2020-01-01;1;1;2020;0;0;Biélorussie;BY;BLR;9452409.0;Europe;
